CODIGO_ID	Fecha	MarcaMora_Tarjeta	ORIGEN_APROBACION	FORMA_PAGO	SALDO_TOTAL_TARJETA	CUPO_PROMEDIO_TARJETA	SALDO_UTILIZ_PROM_CLIENTE	CANTIDAD_TOTAL_AVANCES	ANTIGUEDAD_TARJETA_ANIOS	PROMEDIO_MENSUAL_CONSUMOS_LOCALES	MAXIMO_NUM_DIAS_VENCIDO	NUMERO_OPERACIONES_TITULAR	PROMEDIO_DIAS_SOBREGIRO_CC	PROMEDIO_MENSUAL_SALDO_CUENTA_PASIVO	MARCA_CUENTA_CORRIENTE	MARCA_CUENTA_AHORROS	RIESGO_CLIENTE_TOTAL_GFP	VALOR_DEPOSITO_A_PLAZO	SEGMENTO_RIESGO	SUCURSAL	EDAD	GENERO	INSTRUCCION	NUM_TC_SIST_FIM
18406	2018-12-18	0	Proactivo	Si	4999.76	0	0	34	0	0	0	1	0	248.4811	Si	Si	2670.65	0	A	QUITO	30	FEM	PRI	0
18407	2018-12-08	0	Proactivo	Si	1804.73	0	0	0	0	0	0	4	0	769.7512	No	No	16196.65	0	A	GUAYAQUIL	38	MAS	PRI	5
18408	2018-12-20	0	Proactivo	No	3693.03	0	0	0	0	0	0	6	0	6.1332	Si	Si	3489.95	0	A	GUAYAQUIL	45	MAS	UNI	0
18409	2018-12-13	0	Proactivo	No	5346.95	0	0	4	0	0	0	6	0	0	No	No	4561.21	0	A	GUAYAQUIL	35	MAS	PRI	2
18410	2018-12-23	0	Proactivo	No	79.2	0	0	0	0	0	0	2	0	51745.5735	Si	Si	2244.16	0	A	GUAYAQUIL	43	MAS	PRI	1
18411	2018-12-23	0	Proactivo	No	18.34	0	0	0	0	0	0	4	0	556.1564	No	No	10977.75	0	A	QUITO	25	MAS	PRI	1
18412	2018-12-22	0	Proactivo	No	5890.55	0	0	4	0	0	0	6	0	0	No	No	6090.55	29750.07	A	GUAYAQUIL	39	MAS	PRI	5
18413	2018-12-29	0	Proactivo	No	1002.28	1166.6666	779.4316	2	10	155.18	7	2	0	0	No	No	1096.32	0	A	CUENCA	38	MAS	PRI	1
18414	2018-12-04	0	Proactivo	Si	421.37	0	0	0	0	0	0	1	0	78.7788	Si	Si	1437.96	0	A	QUEVEDO	30	MAS	PRI	3
18415	2018-12-18	0	Proactivo	Si	489.11	0	0	0	0	0	0	3	0	66.9134	Si	Si	1836.31	0	A	MANTA	34	MAS	PRI	3
18416	2018-12-28	0	Proactivo	Si	853.54	0	0	0	0	0	0	3	0	151.8637	Si	Si	4080.7	0	A	QUITO	24	MAS	PRI	5
18417	2018-12-06	0	Demanda	No	1061.71	0	0	1	0	0	0	4	0	0	No	No	1121.21	0	A	QUITO	33	FEM	PRI	3
18418	2018-12-19	0	Proactivo	Si	238.65	0	0	0	0	0	0	1	0	122.6618	Si	Si	772.97	0	A	QUITO	28	FEM	PRI	3
18419	2018-12-28	0	Proactivo	No	1761.31	0	0	5	0	0	0	3	5	37.7084	No	No	9791.47	0	A	GUAYAQUIL	35	MAS	PRI	5
18420	2018-12-26	0	Proactivo	No	3399.89	0	0	0	0	0	0	1	0	327.8127	Si	Si	3441.24	0	A	GUAYAQUIL	32	MAS	PRI	0
18421	2018-12-27	0	Demanda	No	1722.03	0	0	0	0	0	0	3	0	0	No	No	1434.03	0	A	QUITO	27	MAS	PRI	3
18422	2018-12-06	0	Proactivo	No	1741.15	0	0	0	0	0	0	4	0	719.3803	Si	Si	1741.15	0	A	QUITO	45	MAS	UNI	4
18423	2018-12-11	0	Demanda	Si	912	0	0	0	0	0	0	2	0	1650.6437	Si	Si	1534.15	0	A	MANTA	41	MAS	PRI	4
18424	2018-12-30	0	Demanda	Si	731.89	0	0	2	0	0	0	1	0	388.3731	Si	Si	2528.22	0	A	QUITO	23	MAS	PRI	2
18425	2018-12-08	0	Proactivo	No	854.03	0	0	1	0	0	0	5	0	6146.322	Si	Si	1043.6	0	A	QUITO	34	MAS	PRI	2
18426	2018-12-15	0	Proactivo	No	3900.02	0	0	1	0	0	0	2	0	0	No	No	8336.57	0	A	IBARRA	33	MAS	PRI	5
18427	2018-12-11	0	Proactivo	No	2413.83	0	0	2	0	0	0	5	0	1418.553	Si	Si	2735.95	0	A	QUITO	23	FEM	PRI	3
18428	2018-12-06	0	Proactivo	No	0	0	0	0	0	0	0	1	0	711.4807	Si	Si	11769.49	0	A	QUITO	41	MAS	PRI	5
18429	2018-12-09	0	Demanda	Si	1438.46	0	0	1	0	0	0	3	0	548.5174	Si	Si	2199.48	0	A	QUITO	39	MAS	PRI	4
18430	2018-12-06	0	Proactivo	No	3517.7	0	0	0	0	0	0	3	7	1146.799	No	No	3517.7	20159.25	A	QUITO	23	FEM	PRI	3
18431	2018-12-30	0	Demanda	Si	565.11	0	0	0	0	0	0	1	0	268.3402	Si	Si	234.61	0	A	QUITO	42	FEM	PRI	0
18432	2018-12-22	0	Proactivo	No	3248.45	0	0	0	0	0	0	1	0	33.6936	Si	Si	4217.2	0	A	QUITO	45	FEM	UNI	4
18433	2018-12-30	0	Proactivo	Si	2054.8	0	0	0	0	0	0	3	0	43.5313	No	No	2054.8	0	A	RIOBAMBA	30	FEM	PRI	3
18434	2018-12-14	0	Proactivo	Si	2493.32	0	0	0	0	0	0	4	3	1779.0882	No	No	2680.68	0	A	QUITO	38	FEM	PRI	1
18435	2018-12-08	0	Proactivo	No	63	0	0	0	0	0	0	2	0	320.578	Si	Si	368.79	0	A	RIOBAMBA	33	MAS	PRI	1
18436	2018-12-25	0	Proactivo	No	1198.59	0	0	0	0	0	0	3	0	1395.2329	No	No	1198.59	0	A	QUEVEDO	25	MAS	PRI	2
18437	2018-12-19	0	Proactivo	Si	1383.46	0	0	0	0	0	0	3	0	68.5138	Si	Si	1383.46	0	A	AMBATO	33	MAS	PRI	5
18438	2018-12-21	0	Proactivo	No	1598.48	0	0	5	0	0	0	1	0	261.0837	Si	Si	1465.08	0	A	RIOBAMBA	42	MAS	PRI	4
18439	2018-12-28	0	Proactivo	Si	1292.71	0	0	0	0	0	0	2	0	4503.9893	Si	Si	1004.28	0	A	QUITO	32	FEM	PRI	3
18440	2018-12-13	1	Proactivo	No	2591.25	0	0	0	0	0	0	3	5	104.3181	Si	Si	2658.56	0	A	RIOBAMBA	37	MAS	PRI	2
18441	2018-12-21	0	Proactivo	No	261.53	0	0	0	0	0	0	5	0	3.6775	Si	Si	5158.45	0	A	RIOBAMBA	33	MAS	PRI	2
18442	2018-12-06	0	Proactivo	No	1232.58	0	0	0	0	0	0	1	0	1252.1034	Si	Si	1334.84	0	A	CUENCA	29	FEM	PRI	2
18443	2018-12-19	0	Proactivo	Si	1103.81	0	0	0	0	0	0	4	0	210.5557	Si	Si	966.44	0	A	QUITO	36	FEM	PRI	3
18444	2018-12-20	0	Proactivo	No	3295.89	19900	3027.5633	0	11	5055.85	0	2	0	79882.1049	Si	Si	6286.8	0	A	QUITO	34	MAS	PRI	2
18445	2018-12-17	0	Proactivo	No	1336.28	0	0	0	0	0	0	1	0	355.1332	No	No	22034.43	0	A	ESMERALDAS	25	MAS	PRI	4
18446	2018-12-10	0	Proactivo	No	2685.38	0	0	0	0	0	0	1	2	1124.4928	No	No	12007.42	0	A	ESMERALDAS	28	MAS	PRI	2
18447	2018-12-21	0	Proactivo	No	195.83	0	0	0	0	0	0	3	0	44.2043	No	No	15501.73	0	A	ESMERALDAS	50	MAS	UNI	2
18448	2018-12-11	0	Proactivo	Si	2210.85	0	0	0	0	0	0	4	0	533.5151	Si	Si	2210.85	0	A	ESMERALDAS	30	FEM	PRI	5
18449	2018-12-01	0	Proactivo	No	1271.93	2200	2299.95	0	10	712.51	28	3	0	0	No	No	1819.73	0	A	GUAYAQUIL	44	FEM	UNI	4
18450	2018-12-18	0	Proactivo	No	1501.07	0	0	0	0	0	0	1	0	16.9004	Si	Si	1572.52	0	A	QUITO	29	FEM	PRI	2
18451	2018-12-31	0	Proactivo	No	1960.05	0	0	3	0	0	0	2	0	73.6036	Si	Si	3636.21	0	B	QUITO	25	FEM	PRI	0
18452	2018-12-13	0	Proactivo	No	1716.66	0	0	0	0	0	0	4	2	549.349	Si	Si	13070.49	13638.42	A	QUITO	38	FEM	PRI	4
18453	2018-12-03	0	Proactivo	No	3699.97	0	0	0	0	0	0	4	0	178.7085	Si	Si	3699.97	0	A	QUITO	27	MAS	PRI	1
18454	2018-12-15	0	Proactivo	No	2502.56	0	0	3	0	0	0	4	0	1	Si	Si	1599.42	0	A	QUITO	34	FEM	PRI	0
18455	2018-12-10	0	Proactivo	No	0	0	0	1	0	0	0	2	0	882.2475	Si	Si	0	0	A	QUITO	30	MAS	PRI	5
18456	2018-12-26	0	Proactivo	Si	1762.25	0	0	3	0	0	0	2	0	848.2226	Si	Si	1762.25	0	A	LOJA	23	FEM	PRI	3
18457	2018-12-02	0	Proactivo	No	2008.09	0	0	13	0	0	0	5	0	225.5101	Si	Si	2480.25	0	C	QUITO	30	FEM	SEC	2
18458	2018-12-10	0	Proactivo	No	1045.05	0	0	0	0	0	0	4	0	2701.525	Si	Si	1147.89	0	A	QUEVEDO	26	FEM	PRI	3
18459	2018-12-13	0	Proactivo	No	3149.22	0	0	3	0	0	0	3	0	96.0557	Si	Si	3149.22	0	A	SANTO DOMINGO	24	MAS	PRI	3
18460	2018-12-15	0	Proactivo	No	343.5	0	0	0	0	0	0	3	0	1.4	Si	Si	487.52	0	A	QUITO	33	MAS	PRI	5
18461	2018-12-07	0	Proactivo	Si	3166.94	0	0	0	0	0	0	3	0	443.2516	Si	Si	20708.03	0	A	IBARRA	43	MAS	PRI	4
18462	2018-12-27	0	Proactivo	No	117.28	900	178.5333	0	10	290.97	0	1	0	52.0594	Si	Si	123.58	0	A	QUITO	48	MAS	UNI	1
18463	2018-12-25	0	Proactivo	Si	257.92	0	0	0	0	0	0	6	0	910.8966	Si	Si	0	0	A	QUITO	27	MAS	PRI	1
18464	2018-12-13	0	Proactivo	No	1602.29	0	0	21	0	0	0	3	0	83.5036	Si	Si	2990.51	0	A	QUITO	45	MAS	UNI	0
18465	2018-12-28	0	Proactivo	No	1024.92	0	0	0	0	0	0	1	0	3368.6736	Si	Si	1024.92	0	A	QUITO	25	FEM	PRI	4
18466	2018-12-08	1	Proactivo	No	3704.13	0	0	16	0	0	0	1	0	14.9314	Si	Si	3843.99	0	A	QUITO	36	MAS	PRI	0
18467	2018-12-07	0	Proactivo	No	1660.46	2000	1805.815	3	10	220.41	9	3	0	0	No	No	1455.08	0	A	GUAYAQUIL	50	MAS	UNI	5
18468	2018-12-07	0	Proactivo	No	2180.54	0	0	0	0	0	0	1	0	21.7244	Si	Si	2180.54	0	A	QUITO	27	FEM	PRI	2
18469	2018-12-09	0	Proactivo	No	3327.83	0	0	1	0	0	0	1	0	231.6228	Si	Si	3334.44	0	A	QUITO	31	MAS	PRI	4
18470	2018-12-15	0	Proactivo	No	1389.38	0	0	1	0	0	0	3	0	450.7149	No	No	20730.5	0	A	QUITO	43	FEM	PRI	0
18471	2018-12-01	0	Proactivo	No	2138.33	0	0	6	0	0	0	6	0	1086.1604	Si	Si	1788.33	0	A	QUITO	25	MAS	PRI	1
18472	2018-12-01	0	Proactivo	No	930.44	0	0	0	0	0	0	4	0	1543.3206	Si	Si	233.74	0	A	QUITO	23	FEM	PRI	2
18473	2018-12-29	0	Proactivo	No	1381.62	0	0	0	0	0	0	5	0	188.8054	Si	Si	28494.22	0	A	QUITO	26	MAS	PRI	1
18474	2018-12-13	0	Proactivo	No	4057.49	0	0	1	0	0	0	3	0	2650.0912	Si	Si	3820.83	0	A	QUITO	26	MAS	PRI	5
18475	2018-12-04	0	Proactivo	No	2185.04	0	0	0	0	0	0	4	0	658.8027	Si	Si	1903.54	0	A	QUITO	50	MAS	UNI	5
18476	2018-12-27	0	Proactivo	No	1541.99	0	0	0	0	0	0	3	0	546.0486	Si	Si	1090.67	0	A	AMBATO	46	MAS	UNI	5
18477	2018-12-29	0	Proactivo	No	2175.89	0	0	6	0	0	0	5	0	133.958	Si	Si	1993.72	0	B	QUITO	39	MAS	PRI	5
18478	2018-12-26	0	Proactivo	No	60	0	0	0	0	0	0	3	0	109.6216	Si	Si	182.05	0	A	QUITO	28	MAS	PRI	4
18479	2018-12-21	0	Proactivo	No	2420.22	0	0	0	0	0	0	2	0	527.9482	Si	Si	2416.29	0	A	QUITO	27	FEM	PRI	3
18480	2018-12-09	0	Proactivo	No	1250.3	0	0	0	0	0	0	3	0	1408.8587	Si	Si	1466.26	0	A	QUITO	44	MAS	UNI	3
18481	2018-12-24	0	Proactivo	No	150	0	0	0	0	0	0	3	0	4904.9272	Si	Si	0	0	A	QUITO	42	FEM	PRI	5
18482	2018-12-03	0	Proactivo	No	1332.66	0	0	4	0	0	0	5	0	130.9019	Si	Si	1332.66	0	A	QUITO	30	FEM	PRI	0
18483	2018-12-31	0	Proactivo	No	348.19	0	0	0	0	0	0	4	0	26753.5584	Si	Si	17596.54	0	A	QUITO	25	FEM	PRI	5
18484	2018-12-05	0	Proactivo	No	149.72	500	244.8383	0	10	237.93	9	3	0	167.1015	Si	Si	189.22	0	B	GUAYAQUIL	46	FEM	UNI	1
18485	2018-12-12	0	Proactivo	No	346.88	700	404.7616	0	10	42.32	32	2	0	0	No	No	346.88	0	A	CUENCA	25	FEM	PRI	3
18486	2018-12-30	0	Proactivo	No	695.19	0	0	0	0	0	0	4	0	2704.8582	Si	Si	313.19	0	A	QUITO	25	MAS	PRI	3
18487	2018-12-17	0	Proactivo	No	1726.21	0	0	5	0	0	0	5	0	324.0217	No	No	1772.07	0	A	QUITO	33	FEM	PRI	3
18488	2018-12-13	0	Proactivo	No	229.02	0	0	0	0	0	0	3	0	1124.0921	No	No	214.52	40000	A	QUITO	41	MAS	PRI	4
18489	2018-12-05	0	Proactivo	No	3145.4	0	0	15	0	0	0	3	0	893.3582	Si	Si	3145.4	0	A	QUITO	42	FEM	PRI	4
18490	2018-12-03	0	Proactivo	No	10210.94	14700	1330.435	0	8	1078.81	4	3	0	2870.9896	No	No	6366.15	0	A	GUAYAQUIL	46	MAS	UNI	0
18491	2018-12-12	0	Proactivo	No	2792.33	0	0	5	0	0	0	3	0	6.1417	Si	Si	3166.14	0	B	QUITO	43	MAS	PRI	4
18492	2018-12-16	0	Proactivo	No	513.63	0	0	0	0	0	0	4	0	230.193	Si	Si	526.86	0	A	QUITO	46	FEM	UNI	0
18493	2018-12-24	0	Proactivo	No	160.88	0	0	0	0	0	0	1	0	3070.6278	Si	Si	160.88	274.37	A	QUITO	46	MAS	UNI	3
18494	2018-12-11	0	Proactivo	No	3863.29	0	0	1	0	0	0	3	0	165.2075	Si	Si	3701.29	0	A	QUITO	33	MAS	PRI	4
18495	2018-12-23	0	Proactivo	No	527.89	6600	1018.5516	0	10	198.68	13	6	0	14304.2112	No	No	871	0	A	QUITO	28	FEM	PRI	2
18496	2018-12-29	0	Proactivo	No	259.47	0	0	0	0	0	0	6	0	1.43	Si	Si	1975.72	0	A	QUITO	45	FEM	UNI	1
18497	2018-12-23	0	Proactivo	No	1767.61	0	0	3	0	0	0	4	0	58.7039	Si	Si	1533.52	0	A	QUITO	35	MAS	PRI	1
18498	2018-12-16	0	Proactivo	No	2661.23	0	0	0	0	0	0	2	0	1305.1493	Si	Si	1356.93	50000	A	QUITO	41	MAS	PRI	2
18499	2018-12-28	0	Proactivo	No	2093.36	0	0	0	0	0	0	6	0	502.0302	Si	Si	2148.89	0	A	QUITO	45	FEM	UNI	2
18500	2018-12-20	0	Proactivo	No	1662.56	0	0	14	0	0	0	3	0	56.8232	Si	Si	1734.33	0	D	QUITO	45	FEM	SEC	2
18501	2018-12-06	0	Proactivo	No	4507.02	0	0	0	0	0	0	1	0	264.211	Si	Si	4104.65	0	A	QUITO	24	MAS	PRI	3
18502	2018-12-16	0	Proactivo	No	357.26	933.3333	686.26	0	10	233.76	9	3	0	0	No	No	357.26	0	A	QUITO	28	MAS	PRI	2
18503	2018-12-02	0	Proactivo	No	404.53	0	0	0	0	0	0	1	0	5983.3846	Si	Si	154.53	0	A	QUITO	26	MAS	PRI	0
18504	2018-12-15	0	Proactivo	No	101.28	0	0	0	0	0	0	1	0	375.2777	Si	Si	80.47	0	A	QUITO	26	MAS	PRI	2
18505	2018-12-24	0	Proactivo	No	1157.07	1500	1001.88	0	10	42.97	13	2	0	36984.2988	Si	Si	1304.19	184317.9	A	QUITO	45	FEM	UNI	3
18506	2018-12-27	0	Proactivo	No	2181.12	0	0	0	0	0	0	6	0	1620.4474	Si	Si	1845.78	0	B	QUITO	31	FEM	PRI	3
18507	2018-12-07	0	Proactivo	No	1921.08	0	0	8	0	0	0	3	0	0.01	Si	Si	1921.08	0	A	QUITO	36	MAS	PRI	4
18508	2018-12-12	0	Proactivo	No	512.45	0	0	0	0	0	0	1	0	23.8272	Si	Si	512.45	0	A	QUITO	48	MAS	UNI	4
18509	2018-12-09	0	Proactivo	No	3551.02	0	0	0	0	0	0	5	0	715.9301	Si	Si	2685.7	0	A	QUITO	43	MAS	PRI	5
18510	2018-12-03	0	Proactivo	No	704.11	0	0	0	0	0	0	2	0	153.2066	Si	Si	704.11	0	A	QUITO	40	FEM	PRI	1
18511	2018-12-03	0	Proactivo	No	2796.68	0	0	3	0	0	0	1	0	412.2106	Si	Si	10796.09	0	A	QUITO	49	MAS	UNI	4
18512	2018-12-23	1	Proactivo	No	2961.91	0	0	0	0	0	0	2	0	113.2501	Si	Si	3431.7	0	A	QUITO	49	FEM	UNI	0
18513	2018-12-20	0	Proactivo	No	454.64	0	0	3	0	0	0	4	15	304.0274	No	No	515.15	0	A	QUITO	25	FEM	PRI	2
18514	2018-12-11	0	Proactivo	No	1964.14	2000	2237.705	20	10	173.18	7	6	0	0	No	No	1811.19	0	A	AMBATO	45	MAS	UNI	0
18515	2018-12-05	0	Proactivo	No	1266.03	0	0	1	0	0	0	1	0	0.38	Si	Si	1412.08	0	A	QUITO	34	FEM	PRI	1
18516	2018-12-19	0	Proactivo	No	353.62	0	0	0	0	0	0	3	0	8104.0064	Si	Si	120.79	0	A	QUITO	46	MAS	UNI	0
18517	2018-12-19	0	Proactivo	No	3925.55	0	0	6	0	0	0	2	6	590.7992	Si	Si	4684.41	0	A	QUITO	28	MAS	PRI	5
18518	2018-12-12	0	Proactivo	No	1951.19	0	0	0	0	0	0	4	0	18.4974	Si	Si	1951.19	0	A	QUITO	39	MAS	PRI	2
18519	2018-12-17	0	Proactivo	No	70	0	0	1	0	0	0	3	0	303.924	Si	Si	70	0	A	QUITO	47	FEM	UNI	3
18520	2018-12-09	0	Proactivo	No	1706.11	0	0	0	0	0	0	3	0	0.65	Si	Si	1611.03	0	A	QUITO	33	MAS	PRI	3
18521	2018-12-24	0	Proactivo	No	739	0	0	1	0	0	0	4	0	3326.6617	Si	Si	739	0	A	AMBATO	25	FEM	PRI	2
18522	2018-12-20	0	Proactivo	No	3311.97	0	0	15	0	0	0	3	0	275.1909	Si	Si	3311.97	0	A	AMBATO	46	MAS	UNI	1
18523	2018-12-31	0	Proactivo	No	553	0	0	0	0	0	0	4	0	8697.2097	Si	Si	553	0	A	AMBATO	38	MAS	PRI	0
18524	2018-12-26	0	Proactivo	Si	126	0	0	0	0	0	0	2	0	147.7578	Si	Si	63	0	A	AMBATO	29	MAS	PRI	0
18525	2018-12-11	0	Proactivo	Si	490	0	0	0	0	0	0	4	0	1517.6021	Si	Si	198.76	0	A	AMBATO	50	MAS	UNI	4
18526	2018-12-04	0	Proactivo	No	1039.92	0	0	0	0	0	0	6	0	323.539	Si	Si	872	0	A	AMBATO	39	MAS	PRI	0
18527	2018-12-14	0	Proactivo	No	2623.44	0	0	8	0	0	0	5	0	160.2072	Si	Si	2623.44	0	A	AMBATO	39	MAS	PRI	3
18528	2018-12-28	0	Demanda	No	2415.71	0	0	0	0	0	0	1	0	15982.353	Si	Si	2471.54	0	A	QUITO	50	FEM	UNI	0
18529	2018-12-14	0	Demanda	No	321.46	0	0	0	0	0	0	2	1	244.1151	No	No	258.66	0	A	QUITO	35	MAS	PRI	2
18530	2018-12-08	0	Proactivo	No	1019.52	0	0	3	0	0	0	2	21	8185.7514	No	No	629.35	0	B	QUITO	47	FEM	UNI	0
18531	2018-12-14	0	Proactivo	No	4058.86	0	0	0	0	0	0	1	2	30040.5558	Si	Si	3519.29	0	A	QUITO	35	MAS	PRI	3
18532	2018-12-30	0	Demanda	Si	492	0	0	2	0	0	0	2	0	44.1512	Si	Si	495.88	0	A	GUAYAQUIL	44	FEM	UNI	1
18533	2018-12-24	0	Proactivo	No	3114.58	0	0	6	0	0	0	6	0	81.2244	Si	Si	13034.23	0	C	QUITO	44	MAS	SEC	2
18534	2018-12-13	0	Proactivo	No	1886.72	0	0	0	0	0	0	3	0	86764.0856	No	No	2033.33	0	A	AMBATO	32	MAS	PRI	0
18535	2018-12-09	0	Proactivo	No	167.6	0	0	0	0	0	0	1	0	5668.0776	Si	Si	167.6	0	A	QUITO	43	MAS	PRI	0
18536	2018-12-22	1	Proactivo	No	7771.37	0	0	3	0	0	0	7	12	-319.4626	No	No	193414.81	0	B	QUITO	26	FEM	PRI	3
18537	2018-12-26	0	Proactivo	Si	1016.57	0	0	0	0	0	0	1	0	12540.5886	Si	Si	1016.57	0	A	IBARRA	26	MAS	PRI	3
18538	2018-12-23	0	Proactivo	No	4734.26	0	0	3	0	0	0	2	3	2264.3038	No	No	7110.38	0	B	GUAYAQUIL	30	FEM	PRI	5
18539	2018-12-08	0	Proactivo	No	5320.47	0	0	0	0	0	0	4	0	1.94	Si	Si	5320.47	0	A	AMBATO	45	MAS	UNI	2
18540	2018-12-20	0	Demanda	No	1685.31	0	0	5	0	0	0	1	0	0	No	No	1750.31	0	A	QUITO	32	MAS	PRI	5
18541	2018-12-25	0	Proactivo	No	7108.64	0	0	0	0	0	0	7	0	254.9739	Si	Si	6502	0	A	CUENCA	37	MAS	PRI	4
18542	2018-12-12	0	Proactivo	No	0	0	0	0	0	0	0	3	0	34.778	No	No	15906.73	0	A	CUENCA	31	FEM	PRI	2
18543	2018-12-20	0	Proactivo	No	631.85	0	0	0	0	0	0	2	0	2184.2964	No	No	462.63	0	A	QUITO	27	MAS	PRI	0
18544	2018-12-12	0	Proactivo	No	0	0	0	0	0	0	0	5	0	2336.3138	Si	Si	109.29	27530.99	A	GUAYAQUIL	47	MAS	UNI	2
18545	2018-12-14	0	Proactivo	Si	615.13	0	0	0	0	0	0	2	0	133.8489	Si	Si	2002.73	0	A	QUITO	40	MAS	PRI	4
18546	2018-12-25	1	Proactivo	No	6665.86	0	0	1	0	0	0	4	0	314.7876	Si	Si	6698.86	0	A	GUAYAQUIL	26	MAS	PRI	3
18547	2018-12-16	0	Demanda	Si	4596.01	0	0	0	0	0	0	4	7	13734.6606	No	No	36966.91	0	A	AMBATO	49	FEM	UNI	5
18548	2018-12-12	0	Proactivo	No	1921.56	0	0	0	0	0	0	2	0	3.01	Si	Si	1213.5	0	A	QUITO	27	MAS	PRI	2
18549	2018-12-17	0	Demanda	Si	673.28	0	0	0	0	0	0	2	0	613.1291	Si	Si	721.32	0	A	GUAYAQUIL	29	MAS	PRI	0
18550	2018-12-10	1	Proactivo	Si	270.68	0	0	0	0	0	0	2	0	24.576	Si	Si	1692.04	0	A	GUAYAQUIL	41	MAS	PRI	4
18551	2018-12-16	0	Proactivo	No	1765.17	0	0	0	0	0	0	2	0	172.1348	Si	Si	17666.57	0	B	QUITO	46	MAS	UNI	1
18552	2018-12-18	0	Proactivo	No	3121.22	0	0	0	0	0	0	6	0	3.3448	Si	Si	3121.22	0	A	LOJA	45	MAS	UNI	0
18553	2018-12-21	0	Proactivo	No	0	0	0	0	0	0	0	4	0	0	No	No	361.61	0	B	IBARRA	33	FEM	PRI	1
18554	2018-12-24	0	Proactivo	Si	6943.68	0	0	0	0	0	0	5	3	1120.9566	No	No	8225.24	0	A	LOJA	37	FEM	PRI	2
18555	2018-12-11	0	Proactivo	Si	261	0	0	0	0	0	0	1	0	90.5432	Si	Si	863.16	0	A	GUAYAQUIL	27	MAS	PRI	3
18556	2018-12-29	0	Proactivo	No	273.4	0	0	0	0	0	0	2	0	91.6726	Si	Si	13834.66	0	A	AMBATO	45	FEM	UNI	5
18557	2018-12-16	0	Proactivo	No	0	0	0	0	0	0	0	1	0	77070.2391	Si	Si	335.68	0	A	QUITO	26	MAS	PRI	5
18558	2018-12-28	0	Demanda	Si	511.27	0	0	0	0	0	0	2	1	807.9625	Si	Si	531.94	0	A	GUAYAQUIL	48	MAS	UNI	3
18559	2018-12-16	0	Proactivo	No	257.16	0	0	0	0	0	0	2	0	2222.9351	Si	Si	3278.02	0	A	GUAYAQUIL	34	MAS	PRI	0
18560	2018-12-28	0	Proactivo	No	2018.84	0	0	0	0	0	0	1	0	1717.1915	No	No	1389.09	0	A	QUITO	47	MAS	UNI	0
18561	2018-12-23	0	Demanda	No	558.92	0	0	0	0	0	0	1	0	468.4138	Si	Si	558.92	0	A	GUAYAQUIL	24	FEM	PRI	4
18562	2018-12-31	0	Proactivo	Si	120.56	0	0	0	0	0	0	1	0	264.1037	Si	Si	1167.76	0	A	QUITO	24	MAS	PRI	1
18563	2018-12-28	0	Demanda	Si	1178.52	0	0	0	0	0	0	5	0	2675.6737	Si	Si	1178.52	0	A	QUITO	49	FEM	UNI	2
18564	2018-12-13	1	Proactivo	No	7146.98	0	0	25	0	0	0	3	0	264.7128	Si	Si	7648.31	0	B	QUITO	23	FEM	PRI	1
18565	2018-12-07	0	Proactivo	No	0	0	0	0	0	0	0	3	0	249.12	No	No	17509.38	0	A	QUITO	46	FEM	UNI	1
18566	2018-12-12	0	Proactivo	No	434.19	0	0	0	0	0	0	3	0	2871.492	Si	Si	491.93	0	B	QUITO	44	FEM	UNI	0
18567	2018-12-13	0	Proactivo	Si	1045.03	0	0	12	0	0	0	2	0	169.312	Si	Si	2403.34	0	A	QUITO	48	MAS	UNI	2
18568	2018-12-13	0	Proactivo	Si	2750.77	0	0	4	0	0	0	2	0	95171.5597	Si	Si	89.5	0	A	QUITO	49	MAS	UNI	5
18569	2018-12-25	0	Proactivo	No	3156.73	0	0	0	0	0	0	6	0	2353.2224	Si	Si	18734.53	0	A	QUITO	34	MAS	PRI	1
18570	2018-12-22	0	Proactivo	No	0	0	0	0	0	0	0	1	0	57987.7996	Si	Si	177.35	0	A	GUAYAQUIL	45	MAS	UNI	2
18571	2018-12-16	0	Proactivo	No	765	0	0	0	0	0	0	5	1	10184.1862	No	No	18040.08	0	A	AMBATO	45	FEM	UNI	2
18572	2018-12-11	1	Proactivo	No	495.21	0	0	3	0	0	0	2	0	126.0826	No	No	21709.29	0	A	GUAYAQUIL	50	MAS	UNI	3
18573	2018-12-25	0	Proactivo	No	1490.17	0	0	7	0	0	0	1	0	59.4372	No	No	11827.67	0	A	GUAYAQUIL	27	MAS	PRI	1
18574	2018-12-24	0	Proactivo	No	1015.31	0	0	0	0	0	0	5	0	0	No	No	664.79	0	A	CUENCA	50	FEM	UNI	3
18575	2018-12-27	0	Proactivo	No	293.24	0	0	1	0	0	0	1	0	234.8623	Si	Si	16168.85	0	A	GUAYAQUIL	26	MAS	PRI	4
18576	2018-12-26	1	Proactivo	Si	498.19	0	0	10	0	0	0	2	0	80.905	Si	Si	1977.89	0	A	GUAYAQUIL	44	FEM	UNI	3
18577	2018-12-12	0	Proactivo	No	430.55	0	0	3	0	0	0	2	0	51.0863	No	No	14906.21	0	A	GUAYAQUIL	49	FEM	UNI	0
18578	2018-12-16	0	Demanda	No	1673.28	0	0	2	0	0	0	3	0	0	No	No	969.27	0	B	QUITO	30	MAS	PRI	3
